
Timestamp,Username,Name,Followers,Following,Posts,Likes
2025-09-02T06:42:26.885687+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,471,4727,4355
2025-09-02T08:33:17.141119+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T08:33:17.253280+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,471,4727,4355
2025-09-02T09:48:41.611322+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T09:48:41.792439+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T10:45:42.936630+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T10:45:43.069750+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-02T11:54:00.838723+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T11:54:01.013031+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-02T12:45:18.272201+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T12:45:18.396022+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-02T13:51:18.828170+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T13:51:18.940305+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-02T14:47:08.776407+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T14:47:08.898597+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-02T15:46:35.837707+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T15:46:35.963255+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T16:42:52.709772+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T16:42:52.846091+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4355
2025-09-02T18:02:25.397557+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T18:02:25.547015+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T18:56:30.483395+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T18:56:30.723672+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T19:45:45.160055+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T19:45:45.292398+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T20:46:23.336590+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T20:46:23.455136+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,471,4727,4355
2025-09-02T21:48:59.997469+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T21:49:00.130099+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T22:42:51.950129+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T22:42:52.108150+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4727,4355
2025-09-02T23:50:10.256726+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-02T23:50:10.413865+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,471,4727,4355
2025-09-03T00:41:26.670555+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-03T00:41:26.821810+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-03T01:46:04.180809+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-03T01:46:04.355218+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4727,4355
2025-09-03T02:42:55.389347+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-03T02:42:55.515147+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4727,4355
2025-09-03T03:43:16.536758+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-03T03:43:16.657924+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4728,4355
2025-09-03T04:42:49.570603+05:30,Notmeyaar,.·͙☽,41,98,2984,2473
2025-09-03T04:42:49.725034+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-03T06:38:20.180955+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T06:38:20.370094+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-03T08:22:05.959870+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T08:22:06.158793+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,469,4728,4355
2025-09-03T08:53:59.930481+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T08:54:00.063109+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-03T09:48:34.012134+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T09:48:34.130635+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,469,4728,4355
2025-09-03T10:44:12.643644+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T10:44:12.776455+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T11:51:44.814743+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T11:51:44.928252+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T12:44:45.141937+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T12:44:45.261268+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T13:49:49.577856+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T13:49:49.704448+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T14:46:19.146303+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T14:46:19.251320+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T15:45:06.693829+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T15:45:06.898870+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T16:42:48.555720+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T16:42:48.715655+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T18:00:53.448858+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-03T18:00:53.585408+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,468,4728,4355
2025-09-03T18:54:28.344034+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T18:54:28.499189+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4728,4355
2025-09-03T19:45:08.912209+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T19:45:09.052093+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4728,4355
2025-09-03T20:46:23.748821+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T20:46:23.882175+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4728,4355
2025-09-03T21:48:34.258044+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T21:48:34.425978+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,470,4728,4355
2025-09-03T22:42:52.645622+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T22:42:52.774824+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,573,472,4728,4355
2025-09-03T23:50:54.897069+05:30,Notmeyaar,.·͙☽,42,99,2984,2472
2025-09-03T23:50:55.043298+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,573,472,4728,4355
2025-09-04T00:42:27.853461+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-04T00:42:27.967197+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,573,472,4728,4355
2025-09-04T01:45:59.899764+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-04T01:46:00.028436+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,572,471,4728,4355
2025-09-04T02:43:08.099018+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-04T02:43:08.268495+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,471,4728,4355
2025-09-04T03:43:20.475417+05:30,Notmeyaar,.·͙☽,41,98,2984,2472
2025-09-04T03:43:20.645540+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,471,4728,4355
2025-09-04T04:43:09.718375+05:30,Notmeyaar,.·͙☽,40,97,2984,2472
2025-09-04T04:43:09.872446+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,571,471,4728,4355
2025-09-04T06:37:55.817088+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-04T06:37:55.963428+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-04T08:22:53.147980+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-04T08:22:53.298505+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-04T08:54:53.681390+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T08:54:53.789722+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-04T09:47:52.987153+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-04T10:44:14.460228+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T10:44:14.591539+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T11:52:15.934365+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T11:52:16.073872+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T12:44:38.274314+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T12:44:38.404170+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T13:49:37.158844+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T13:49:37.291753+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T14:46:03.638790+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T14:46:03.772766+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T15:45:30.754355+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T15:45:30.897655+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T16:42:27.195146+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T16:42:27.331431+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T18:00:25.734223+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T18:00:25.862756+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T18:54:10.838751+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T18:54:10.945744+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T19:44:35.556520+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T19:44:35.669012+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T20:45:37.208577+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T20:45:37.380081+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4728,4355
2025-09-04T21:49:02.828926+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T21:49:02.951782+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,468,4728,4355
2025-09-04T22:42:50.789583+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T22:42:50.901755+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-04T23:50:58.857555+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-04T23:50:59.062418+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,469,4728,4355
2025-09-05T00:41:58.353168+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T00:41:58.492623+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,468,4728,4355
2025-09-05T01:46:17.194489+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T01:46:17.328339+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4728,4355
2025-09-05T02:43:48.473531+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T02:43:48.652082+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4728,4355
2025-09-05T03:43:52.364855+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-05T03:43:52.517301+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4727,4354
2025-09-05T04:43:27.340192+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T04:43:27.501679+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4727,4354
2025-09-05T06:39:44.489676+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-05T06:39:44.607987+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4727,4354
2025-09-05T08:25:46.788454+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-05T08:25:46.958528+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T08:59:16.331178+05:30,Notmeyaar,.·͙☽,39,95,2984,2472
2025-09-05T08:59:16.528562+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T09:48:34.050693+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T09:48:34.223611+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T10:44:37.710293+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T10:44:37.847871+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T11:52:36.687704+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T11:52:36.852847+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T12:45:01.644670+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T12:45:01.809945+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4354
2025-09-05T13:49:41.445707+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T13:49:41.607310+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T14:46:12.868775+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T14:46:12.998485+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T15:45:41.173950+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T15:45:41.337879+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T16:42:27.696974+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T16:42:27.876811+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T18:00:10.226606+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T18:00:10.354236+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T18:53:03.684200+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T18:53:03.842608+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T19:44:01.957762+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T19:44:02.123327+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-05T20:45:30.664560+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T20:45:30.809794+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4354
2025-09-05T21:48:26.893586+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T21:48:27.025547+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4354
2025-09-05T22:43:15.130319+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T22:43:15.236410+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4354
2025-09-05T23:49:55.410084+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-05T23:49:55.563226+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4727,4354
2025-09-06T00:42:07.845259+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T00:42:07.978446+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-06T01:46:10.886285+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T01:46:11.029584+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4727,4354
2025-09-06T02:43:22.804783+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T02:43:22.957368+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4727,4354
2025-09-06T03:43:39.460919+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T03:43:39.614944+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4727,4354
2025-09-06T04:43:30.696828+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T04:43:30.878811+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4727,4354
2025-09-06T06:38:00.906570+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T06:38:01.096853+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4725,4336
2025-09-06T08:21:03.051464+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T08:21:03.177329+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T08:53:22.931844+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T08:53:23.072890+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T09:47:09.501445+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T09:47:09.642813+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T10:43:17.464339+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T10:43:17.584251+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T11:49:31.815575+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T11:49:32.001033+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T12:42:49.408412+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T12:42:49.562478+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-06T13:47:00.747751+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T13:47:00.894296+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T14:43:26.096518+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T14:43:26.204820+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T15:43:31.283833+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T15:43:31.461401+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T16:40:42.121036+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T16:40:42.276884+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T17:56:49.644103+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T17:56:49.796549+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T18:47:41.324291+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T18:47:41.482865+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T19:41:51.245480+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T19:41:51.379024+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T20:42:41.387253+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T20:42:41.506986+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T21:45:54.365953+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T21:45:54.507607+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-06T22:40:59.038437+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T22:40:59.196144+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,468,4725,4336
2025-09-06T23:48:08.839360+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-06T23:48:08.985672+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T00:40:23.782249+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-07T00:40:23.905216+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T01:44:05.853182+05:30,Notmeyaar,.·͙☽,40,96,2984,2472
2025-09-07T01:44:05.970379+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T02:41:52.329612+05:30,Notmeyaar,.·͙☽,40,96,2983,2472
2025-09-07T02:41:52.449285+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T03:42:54.585704+05:30,Notmeyaar,.·͙☽,40,96,2983,2472
2025-09-07T03:42:54.740101+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,466,4725,4336
2025-09-07T04:42:46.097203+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T04:42:46.286270+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T06:44:53.042623+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T06:44:53.191042+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4725,4336
2025-09-07T08:29:46.813983+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T08:29:46.944917+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T09:06:40.006534+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T09:06:40.121177+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T09:47:22.356104+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T09:47:22.459011+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T10:43:22.340940+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T10:43:22.454527+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T11:50:13.381414+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T11:50:13.550006+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,466,4725,4336
2025-09-07T12:43:07.794251+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T12:43:07.932005+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-07T13:46:59.394340+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T13:46:59.540437+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-07T14:43:17.090124+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T14:43:17.202788+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4725,4336
2025-09-07T15:43:52.280505+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T15:43:52.417478+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-07T16:40:40.092773+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T16:40:40.197677+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-07T17:57:19.951853+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T17:57:20.071499+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-07T18:48:05.193704+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T18:48:05.340965+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-07T19:41:52.835307+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T19:41:52.947202+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
